temporada,fase,rodada,grupo,perna,data,mandante,pais_mandante,nome_curto_mandante,visitante,pais_visitante,nome_curto_visitante,gols_mandante,gols_visitante,resultado,gols_intervalo_mandante,gols_intervalo_visitante,penaltis_mandante,penaltis_visitante,vencedor_penaltis,prorrogacao,observacao,fonte
2024,Group,Matchday 4,H,1,2024-05-07,CA Rosario Central,ARG,Rosario Central,CA Mineiro,BRA,Atlético Mineiro,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,H,1,2024-05-07,Caracas FC,VEN,Caracas,CA Peñarol,URU,Peñarol,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,B,1,2024-05-07,CD Palestino,CHI,Palestino,CR Flamengo,BRA,Flamengo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,D,1,2024-05-07,Deportivo Táchira FC,VEN,Deportivo Táchira,Club Libertad Asuncion,PAR,Libertad,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,D,1,2024-05-07,Club Nacional de Football,URU,Nacional (URU),CA River Plate,ARG,River Plate,2.0,2.0,empate,0.0,2.0,,,,False,,openfootball
2024,Group,Matchday 4,E,1,2024-05-07,Club Universitario de Deportes,PER,Universitario,CDP Junior FC,COL,Junior,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,A,1,2024-05-08,CA Talleres,ARG,Talleres,Barcelona SC,ECU,Barcelona SC,3.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,F,1,2024-05-08,Club Alianza Lima,PER,Alianza Lima,Club Cerro Porteño,PAR,Cerro Porteño,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,A,1,2024-05-08,CD Cobresal,CHI,Cobresal,São Paulo FC,BRA,São Paulo,1.0,3.0,visitante,1.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,E,1,2024-05-08,Botafogo FR,BRA,Botafogo,LDU de Quito,ECU,LDU,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,B,1,2024-05-08,Millonarios FC,COL,Millonarios,Club Bolívar,BOL,Bolívar,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,G,1,2024-05-09,CA San Lorenzo de Almagro,ARG,San Lorenzo,CAR Independiente del Valle,ECU,Independiente del Valle,2.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,G,1,2024-05-09,Liverpool FC,URU,Liverpool (URU),SE Palmeiras,BRA,Palmeiras,0.0,5.0,visitante,0.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,F,1,2024-05-09,CSD Colo-Colo,CHI,Colo-Colo,Fluminense FC,BRA,Fluminense,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 4,C,1,2024-05-09,Club The Strongest,BOL,The Strongest,Estudiantes de La Plata,ARG,Estudiantes,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,H,1,2024-05-14,CA Peñarol,URU,Peñarol,CA Mineiro,BRA,Atlético Mineiro,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,A,1,2024-05-14,CA Talleres,ARG,Talleres,CD Cobresal,CHI,Cobresal,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,E,1,2024-05-14,LDU de Quito,ECU,LDU,CDP Junior FC,COL,Junior,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2024,Group,Matchday 5,D,1,2024-05-14,CA River Plate,ARG,River Plate,Club Libertad Asuncion,PAR,Libertad,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,B,1,2024-05-14,Millonarios FC,COL,Millonarios,CD Palestino,CHI,Palestino,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,D,1,2024-05-15,Deportivo Táchira FC,VEN,Deportivo Táchira,Club Nacional de Football,URU,Nacional (URU),0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,C,1,2024-05-15,Club The Strongest,BOL,The Strongest,CD Huachipato,CHI,Huachipato,4.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,F,1,2024-05-15,Club Alianza Lima,PER,Alianza Lima,CSD Colo-Colo,CHI,Colo-Colo,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,B,1,2024-05-15,CR Flamengo,BRA,Flamengo,Club Bolívar,BOL,Bolívar,4.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,G,1,2024-05-15,SE Palmeiras,BRA,Palmeiras,CAR Independiente del Valle,ECU,Independiente del Valle,2.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,H,1,2024-05-16,CA Rosario Central,ARG,Rosario Central,Caracas FC,VEN,Caracas,4.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,F,1,2024-05-16,Fluminense FC,BRA,Fluminense,Club Cerro Porteño,PAR,Cerro Porteño,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2024,Group,Matchday 5,E,1,2024-05-16,Club Universitario de Deportes,PER,Universitario,Botafogo FR,BRA,Botafogo,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 5,G,1,2024-05-16,CA San Lorenzo de Almagro,ARG,San Lorenzo,Liverpool FC,URU,Liverpool (URU),3.0,2.0,mandante,2.0,1.0,,,,False,,openfootball
2024,Group,Matchday 5,A,1,2024-05-16,São Paulo FC,BRA,São Paulo,Barcelona SC,ECU,Barcelona SC,0.0,0.0,empate,,,,,,False,,openfootball
2024,Group,Matchday 6,H,1,2024-05-28,CA Mineiro,BRA,Atlético Mineiro,Caracas FC,VEN,Caracas,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,H,1,2024-05-28,CA Peñarol,URU,Peñarol,CA Rosario Central,ARG,Rosario Central,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,E,1,2024-05-28,CDP Junior FC,COL,Junior,Botafogo FR,BRA,Botafogo,0.0,0.0,empate,,,,,,False,,openfootball
2024,Group,Matchday 6,E,1,2024-05-28,LDU de Quito,ECU,LDU,Club Universitario de Deportes,PER,Universitario,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,B,1,2024-05-28,Club Bolívar,BOL,Bolívar,CD Palestino,CHI,Palestino,3.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,B,1,2024-05-28,CR Flamengo,BRA,Flamengo,Millonarios FC,COL,Millonarios,3.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,C,1,2024-05-29,Estudiantes de La Plata,ARG,Estudiantes,CD Huachipato,CHI,Huachipato,3.0,4.0,visitante,1.0,2.0,,,,False,,openfootball
2024,Group,Matchday 6,C,1,2024-05-29,Grêmio FBPA,BRA,Grêmio,Club The Strongest,BOL,The Strongest,4.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,F,1,2024-05-29,Fluminense FC,BRA,Fluminense,Club Alianza Lima,PER,Alianza Lima,3.0,2.0,mandante,0.0,1.0,,,,False,,openfootball
2024,Group,Matchday 6,F,1,2024-05-29,Club Cerro Porteño,PAR,Cerro Porteño,CSD Colo-Colo,CHI,Colo-Colo,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2024,Group,Matchday 6,A,1,2024-05-29,Barcelona SC,ECU,Barcelona SC,CD Cobresal,CHI,Cobresal,2.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,A,1,2024-05-29,São Paulo FC,BRA,São Paulo,CA Talleres,ARG,Talleres,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,G,1,2024-05-30,CAR Independiente del Valle,ECU,Independiente del Valle,Liverpool FC,URU,Liverpool (URU),2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2024,Group,Matchday 6,G,1,2024-05-30,SE Palmeiras,BRA,Palmeiras,CA San Lorenzo de Almagro,ARG,San Lorenzo,0.0,0.0,empate,,,,,,False,,openfootball
2024,Group,Matchday 6,D,1,2024-05-30,CA River Plate,ARG,River Plate,Deportivo Táchira FC,VEN,Deportivo Táchira,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Group,Matchday 6,D,1,2024-05-30,Club Libertad Asuncion,PAR,Libertad,Club Nacional de Football,URU,Nacional (URU),2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2024,Group,Matchday 4,C,1,2024-06-04,CD Huachipato,CHI,Huachipato,Grêmio FBPA,BRA,Grêmio,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2024,Group,Matchday 5,C,1,2024-06-08,Grêmio FBPA,BRA,Grêmio,Estudiantes de La Plata,ARG,Estudiantes,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-13,Grêmio FBPA,BRA,Grêmio,Fluminense FC,BRA,Fluminense,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-13,CA San Lorenzo de Almagro,ARG,San Lorenzo,CA Mineiro,BRA,Atlético Mineiro,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-13,CSD Colo-Colo,CHI,Colo-Colo,CDP Junior FC,COL,Junior,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-14,CA Peñarol,URU,Peñarol,Club The Strongest,BOL,The Strongest,4.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-14,CA Talleres,ARG,Talleres,CA River Plate,ARG,River Plate,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-14,Botafogo FR,BRA,Botafogo,SE Palmeiras,BRA,Palmeiras,2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-15,Club Nacional de Football,URU,Nacional (URU),São Paulo FC,BRA,São Paulo,0.0,0.0,empate,,,,,,False,,openfootball
2024,Finals,Round of 16,,1,2024-08-15,CR Flamengo,BRA,Flamengo,Club Bolívar,BOL,Bolívar,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-20,Fluminense FC,BRA,Fluminense,Grêmio FBPA,BRA,Grêmio,4.0,2.0,mandante,2.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-20,CA Mineiro,BRA,Atlético Mineiro,CA San Lorenzo de Almagro,ARG,San Lorenzo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-20,CDP Junior FC,COL,Junior,CSD Colo-Colo,CHI,Colo-Colo,1.0,2.0,visitante,1.0,1.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-21,Club The Strongest,BOL,The Strongest,CA Peñarol,URU,Peñarol,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-21,CA River Plate,ARG,River Plate,CA Talleres,ARG,Talleres,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-21,SE Palmeiras,BRA,Palmeiras,Botafogo FR,BRA,Botafogo,2.0,2.0,empate,0.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-22,São Paulo FC,BRA,São Paulo,Club Nacional de Football,URU,Nacional (URU),2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Round of 16,,2,2024-08-22,Club Bolívar,BOL,Bolívar,CR Flamengo,BRA,Flamengo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,1,2024-09-17,CSD Colo-Colo,CHI,Colo-Colo,CA River Plate,ARG,River Plate,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,1,2024-09-18,Fluminense FC,BRA,Fluminense,CA Mineiro,BRA,Atlético Mineiro,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,1,2024-09-18,Botafogo FR,BRA,Botafogo,São Paulo FC,BRA,São Paulo,0.0,0.0,empate,,,,,,False,,openfootball
2024,Finals,Quarterfinals,,1,2024-09-19,CR Flamengo,BRA,Flamengo,CA Peñarol,URU,Peñarol,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,2,2024-09-24,CA River Plate,ARG,River Plate,CSD Colo-Colo,CHI,Colo-Colo,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,2,2024-09-25,CA Mineiro,BRA,Atlético Mineiro,Fluminense FC,BRA,Fluminense,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,2,2024-09-25,São Paulo FC,BRA,São Paulo,Botafogo FR,BRA,Botafogo,4.0,5.0,visitante,0.0,1.0,,,,False,,openfootball
2024,Finals,Quarterfinals,,2,2024-09-26,CA Peñarol,URU,Peñarol,CR Flamengo,BRA,Flamengo,0.0,0.0,empate,,,,,,False,,openfootball
2024,Finals,Semifinals,,1,2024-10-22,CA Mineiro,BRA,Atlético Mineiro,CA River Plate,ARG,River Plate,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Semifinals,,1,2024-10-23,Botafogo FR,BRA,Botafogo,CA Peñarol,URU,Peñarol,5.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2024,Finals,Semifinals,,2,2024-10-29,CA River Plate,ARG,River Plate,CA Mineiro,BRA,Atlético Mineiro,0.0,0.0,empate,,,,,,False,,openfootball
2024,Finals,Semifinals,,2,2024-10-30,CA Peñarol,URU,Peñarol,Botafogo FR,BRA,Botafogo,3.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2024,Finals,Final,,1,2024-11-30,CA Mineiro,BRA,Atlético Mineiro,Botafogo FR,BRA,Botafogo,1.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2025,Qualifying,Round 1,,1,2025-02-04,Monagas SC,VEN,Monagas,Defensor SC,URU,Defensor Sporting,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 1,,1,2025-02-05,Club Nacional,PAR,Nacional,Club Alianza Lima,PER,Alianza Lima,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 1,,1,2025-02-06,CD Blooming,BOL,Blooming,CSCyD El Nacional,ECU,El Nacional,3.0,2.0,mandante,3.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 1,,2,2025-02-11,Defensor SC,URU,Defensor Sporting,Monagas SC,VEN,Monagas,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 1,,2,2025-02-12,Club Alianza Lima,PER,Alianza Lima,Club Nacional,PAR,Nacional,3.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 1,,2,2025-02-13,CSCyD El Nacional,ECU,El Nacional,CD Blooming,BOL,Blooming,2.0,1.0,mandante,0.0,1.0,4.0,3.0,CSCyD El Nacional,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-18,CD Iquique,CHI,Iquique,Independiente Santa Fe,COL,Santa Fe,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-18,Club Alianza Lima,PER,Alianza Lima,CA Boca Juniors,ARG,Boca Juniors,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-18,Club The Strongest,BOL,The Strongest,EC Bahia,BRA,Bahia,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-19,CA Boston River,URU,Boston River,CD Nublense,CHI,Ñublense,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-19,CSCyD El Nacional,ECU,El Nacional,Barcelona SC,ECU,Barcelona SC,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-19,Universidad Central de Venezuela FC,VEN,Universidad Central (VEN),SC Corinthians Paulista,BRA,Corinthians,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-20,Monagas SC,VEN,Monagas,Club Cerro Porteño,PAR,Cerro Porteño,0.0,4.0,visitante,0.0,3.0,,,,False,,openfootball
2025,Qualifying,Round 2,,1,2025-02-20,CD Tolima,COL,Tolima,FBC Melgar,PER,Melgar,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-25,Independiente Santa Fe,COL,Santa Fe,CD Iquique,CHI,Iquique,2.0,1.0,mandante,1.0,1.0,1.0,2.0,CD Iquique,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-25,CA Boca Juniors,ARG,Boca Juniors,Club Alianza Lima,PER,Alianza Lima,2.0,1.0,mandante,1.0,1.0,4.0,5.0,Club Alianza Lima,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-25,EC Bahia,BRA,Bahia,Club The Strongest,BOL,The Strongest,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-26,CD Nublense,CHI,Ñublense,CA Boston River,URU,Boston River,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-26,Barcelona SC,ECU,Barcelona SC,CSCyD El Nacional,ECU,El Nacional,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-26,SC Corinthians Paulista,BRA,Corinthians,Universidad Central de Venezuela FC,VEN,Universidad Central (VEN),3.0,2.0,mandante,2.0,2.0,,,,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-27,Club Cerro Porteño,PAR,Cerro Porteño,Monagas SC,VEN,Monagas,3.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 2,,2,2025-02-27,FBC Melgar,PER,Melgar,CD Tolima,COL,Tolima,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 3,,1,2025-03-04,CD Iquique,CHI,Iquique,Club Alianza Lima,PER,Alianza Lima,1.0,2.0,visitante,0.0,2.0,,,,False,,openfootball
2025,Qualifying,Round 3,,1,2025-03-05,FBC Melgar,PER,Melgar,Club Cerro Porteño,PAR,Cerro Porteño,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 3,,1,2025-03-05,Barcelona SC,ECU,Barcelona SC,SC Corinthians Paulista,BRA,Corinthians,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 3,,1,2025-03-06,CA Boston River,URU,Boston River,EC Bahia,BRA,Bahia,0.0,0.0,empate,,,,,,False,,openfootball
2025,Qualifying,Round 3,,2,2025-03-11,Club Alianza Lima,PER,Alianza Lima,CD Iquique,CHI,Iquique,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 3,,2,2025-03-12,Club Cerro Porteño,PAR,Cerro Porteño,FBC Melgar,PER,Melgar,4.0,2.0,mandante,1.0,1.0,,,,False,,openfootball
2025,Qualifying,Round 3,,2,2025-03-12,SC Corinthians Paulista,BRA,Corinthians,Barcelona SC,ECU,Barcelona SC,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Qualifying,Round 3,,2,2025-03-13,EC Bahia,BRA,Bahia,CA Boston River,URU,Boston River,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,A,1,2025-04-01,Carabobo FC,VEN,Carabobo,Estudiantes de La Plata,ARG,Estudiantes,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Group,Matchday 1,B,1,2025-04-01,Club Cerro Porteño,PAR,Cerro Porteño,Club Bolívar,BOL,Bolívar,4.0,2.0,mandante,1.0,1.0,,,,False,,openfootball
2025,Group,Matchday 1,C,1,2025-04-01,CA Bucaramanga,COL,Bucaramanga,CSD Colo-Colo,CHI,Colo-Colo,3.0,3.0,empate,2.0,1.0,,,,False,,openfootball
2025,Group,Matchday 1,C,1,2025-04-01,Fortaleza EC,BRA,Fortaleza,Racing Club,ARG,Racing,0.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Group,Matchday 1,D,1,2025-04-01,Barcelona SC,ECU,Barcelona SC,CAR Independiente del Valle,ECU,Independiente del Valle,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,E,1,2025-04-01,Club Alianza Lima,PER,Alianza Lima,Club Libertad Asuncion,PAR,Libertad,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,F,1,2025-04-02,San Antonio Bulo Bulo,BOL,San Antonio Bulo Bulo,Olimpia Asuncion,PAR,Olimpia,3.0,2.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,F,1,2025-04-02,CA Vélez Sarsfield,ARG,Vélez Sarsfield,CA Peñarol,URU,Peñarol,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,A,1,2025-04-02,CF Universidad de Chile,CHI,Universidad de Chile,Botafogo FR,BRA,Botafogo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,D,1,2025-04-02,Club Universitario de Deportes,PER,Universitario,CA River Plate,ARG,River Plate,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Group,Matchday 1,E,1,2025-04-02,CA Talleres,ARG,Talleres,São Paulo FC,BRA,São Paulo,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,G,1,2025-04-02,CDC Atlético Nacional,COL,Atlético Nacional,Club Nacional de Football,URU,Nacional (URU),3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,H,1,2025-04-03,CA Central Córdoba,ARG,Central Córdoba,LDU de Quito,ECU,LDU,0.0,0.0,empate,,,,,,False,,openfootball
2025,Group,Matchday 1,G,1,2025-04-03,EC Bahia,BRA,Bahia,SC Internacional,BRA,Internacional,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 1,B,1,2025-04-03,CS Cristal,PER,Sporting Cristal,SE Palmeiras,BRA,Palmeiras,2.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Group,Matchday 1,H,1,2025-04-03,Deportivo Táchira FC,VEN,Deportivo Táchira,CR Flamengo,BRA,Flamengo,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,A,1,2025-04-08,Botafogo FR,BRA,Botafogo,Carabobo FC,VEN,Carabobo,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,E,1,2025-04-08,Club Libertad Asuncion,PAR,Libertad,CA Talleres,ARG,Talleres,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,F,1,2025-04-08,CA Peñarol,URU,Peñarol,San Antonio Bulo Bulo,BOL,San Antonio Bulo Bulo,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,A,1,2025-04-08,Estudiantes de La Plata,ARG,Estudiantes,CF Universidad de Chile,CHI,Universidad de Chile,1.0,2.0,visitante,1.0,2.0,,,,False,,openfootball
2025,Group,Matchday 2,D,1,2025-04-08,CA River Plate,ARG,River Plate,Barcelona SC,ECU,Barcelona SC,0.0,0.0,empate,,,,,,False,,openfootball
2025,Group,Matchday 2,D,1,2025-04-08,CAR Independiente del Valle,ECU,Independiente del Valle,Club Universitario de Deportes,PER,Universitario,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,G,1,2025-04-09,Club Nacional de Football,URU,Nacional (URU),EC Bahia,BRA,Bahia,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,F,1,2025-04-09,Olimpia Asuncion,PAR,Olimpia,CA Vélez Sarsfield,ARG,Vélez Sarsfield,0.0,4.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Group,Matchday 2,H,1,2025-04-09,CR Flamengo,BRA,Flamengo,CA Central Córdoba,ARG,Central Córdoba,1.0,2.0,visitante,0.0,2.0,,,,False,,openfootball
2025,Group,Matchday 2,B,1,2025-04-09,Club Bolívar,BOL,Bolívar,CS Cristal,PER,Sporting Cristal,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,B,1,2025-04-09,SE Palmeiras,BRA,Palmeiras,Club Cerro Porteño,PAR,Cerro Porteño,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,H,1,2025-04-09,LDU de Quito,ECU,LDU,Deportivo Táchira FC,VEN,Deportivo Táchira,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,C,1,2025-04-10,Racing Club,ARG,Racing,CA Bucaramanga,COL,Bucaramanga,1.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,G,1,2025-04-10,SC Internacional,BRA,Internacional,CDC Atlético Nacional,COL,Atlético Nacional,3.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2025,Group,Matchday 2,E,1,2025-04-10,São Paulo FC,BRA,São Paulo,Club Alianza Lima,PER,Alianza Lima,2.0,2.0,empate,2.0,0.0,,,,False,,openfootball
2025,Group,Matchday 3,H,1,2025-04-22,LDU de Quito,ECU,LDU,CR Flamengo,BRA,Flamengo,0.0,0.0,empate,,,,,,False,,openfootball
2025,Group,Matchday 3,E,1,2025-04-22,Club Alianza Lima,PER,Alianza Lima,CA Talleres,ARG,Talleres,3.0,2.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 3,A,1,2025-04-22,Carabobo FC,VEN,Carabobo,CF Universidad de Chile,CHI,Universidad de Chile,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2025,Group,Matchday 3,C,1,2025-04-22,CSD Colo-Colo,CHI,Colo-Colo,Racing Club,ARG,Racing,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 3,G,1,2025-04-22,SC Internacional,BRA,Internacional,Club Nacional de Football,URU,Nacional (URU),3.0,3.0,empate,1.0,3.0,,,,False,,openfootball
2025,Group,Matchday 3,D,1,2025-04-22,Barcelona SC,ECU,Barcelona SC,Club Universitario de Deportes,PER,Universitario,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2025,Group,Matchday 3,F,1,2025-04-23,Olimpia Asuncion,PAR,Olimpia,CA Peñarol,URU,Peñarol,0.0,0.0,empate,,,,,,False,,openfootball
2025,Group,Matchday 3,F,1,2025-04-23,San Antonio Bulo Bulo,BOL,San Antonio Bulo Bulo,CA Vélez Sarsfield,ARG,Vélez Sarsfield,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 3,A,1,2025-04-23,Estudiantes de La Plata,ARG,Estudiantes,Botafogo FR,BRA,Botafogo,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2025,Group,Matchday 3,D,1,2025-04-23,CAR Independiente del Valle,ECU,Independiente del Valle,CA River Plate,ARG,River Plate,2.0,2.0,empate,2.0,0.0,,,,False,,openfootball
